# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
4.12111767e+00 1.09928668e-02 1.37514902e-04
4.10689419e+00 1.09985798e-02 1.37514902e-04
4.09271979e+00 1.10008717e-02 1.37514902e-04
4.07859432e+00 1.09994354e-02 1.37514902e-04
4.06451761e+00 1.09688624e-02 1.37514902e-04
4.05048947e+00 1.09577986e-02 1.37514902e-04
4.03650975e+00 1.09560202e-02 1.37514902e-04
4.02257828e+00 1.09577748e-02 1.37514902e-04
4.00869489e+00 1.09454741e-02 1.37514902e-04
3.99485942e+00 1.09449554e-02 1.37514902e-04
3.98107171e+00 1.09502652e-02 1.37514902e-04
3.96733157e+00 1.09316535e-02 1.37514902e-04
3.95363886e+00 1.09318513e-02 1.37514902e-04
3.93999341e+00 1.09218786e-02 1.37514902e-04
3.92639505e+00 1.09159006e-02 1.37514902e-04
3.91284363e+00 1.09334435e-02 1.37514902e-04
3.89933898e+00 1.09158586e-02 1.37514902e-04
3.88588093e+00 1.09373795e-02 1.37514902e-04
3.87246934e+00 1.09147797e-02 1.37514902e-04
3.85910403e+00 1.09358221e-02 1.37514902e-04
3.84578486e+00 1.09317093e-02 1.37514902e-04
3.83251165e+00 1.09491253e-02 1.37514902e-04
3.81928425e+00 1.09305624e-02 1.37514902e-04
3.80610251e+00 1.09491692e-02 1.37514902e-04
3.79296626e+00 1.09443016e-02 1.37514902e-04
3.77987534e+00 1.09425995e-02 1.37514902e-04
3.76682961e+00 1.09567616e-02 1.37514902e-04
3.75382891e+00 1.09497353e-02 1.37514902e-04
3.74087307e+00 1.09600566e-02 1.37514902e-04
3.72796195e+00 1.09688905e-02 1.37514902e-04
3.71509540e+00 1.09521761e-02 1.37514902e-04
3.70227324e+00 1.09748443e-02 1.37514902e-04
3.68949535e+00 1.09811085e-02 1.37514902e-04
3.67676155e+00 1.09906181e-02 1.37514902e-04
3.66407170e+00 1.09945901e-02 1.37514902e-04
3.65142565e+00 1.09897516e-02 1.37514902e-04
3.63882325e+00 1.10063743e-02 1.37514902e-04
3.62626434e+00 1.09960845e-02 1.37514902e-04
3.61374878e+00 1.10221109e-02 1.37514902e-04
3.60127641e+00 1.10040405e-02 1.37514902e-04
3.58884709e+00 1.09962097e-02 1.37514902e-04
3.57646067e+00 1.09892365e-02 1.37514902e-04
3.56411700e+00 1.10076089e-02 1.37514902e-04
3.55181593e+00 1.10235110e-02 1.37514902e-04
3.53955731e+00 1.10109331e-02 1.37514902e-04
3.52734101e+00 1.10373295e-02 1.37514902e-04
3.51516687e+00 1.10193343e-02 1.37514902e-04
3.50303474e+00 1.10300415e-02 1.37514902e-04
3.49094449e+00 1.10364687e-02 1.37514902e-04
3.47889596e+00 1.10461184e-02 1.37514902e-04
3.46688902e+00 1.10274289e-02 1.37514902e-04
3.45492352e+00 1.10384478e-02 1.37514902e-04
3.44299932e+00 1.10434820e-02 1.37514902e-04
3.43111627e+00 1.10469099e-02 1.37514902e-04
3.41927424e+00 1.10705799e-02 1.37514902e-04
3.40747307e+00 1.10572486e-02 1.37514902e-04
3.39571264e+00 1.10514301e-02 1.37514902e-04
3.38399279e+00 1.10472429e-02 1.37514902e-04
3.37231340e+00 1.10398939e-02 1.37514902e-04
3.36067431e+00 1.10740887e-02 1.37514902e-04
3.34907540e+00 1.10802178e-02 1.37514902e-04
3.33751652e+00 1.10693548e-02 1.37514902e-04
3.32599753e+00 1.10569109e-02 1.37514902e-04
3.31451829e+00 1.10881099e-02 1.37514902e-04
3.30307868e+00 1.10956066e-02 1.37514902e-04
3.29167855e+00 1.10679171e-02 1.37514902e-04
3.28031776e+00 1.10947611e-02 1.37514902e-04
3.26899619e+00 1.10595186e-02 1.37514902e-04
3.25771369e+00 1.10837848e-02 1.37514902e-04
3.24647013e+00 1.10847591e-02 1.37514902e-04
3.23526538e+00 1.10989779e-02 1.37514902e-04
3.22409929e+00 1.10864730e-02 1.37514902e-04
3.21297175e+00 1.10946517e-02 1.37514902e-04
3.20188261e+00 1.11544633e-02 1.37514902e-04
3.19083174e+00 1.11271293e-02 1.37514902e-04
3.17981902e+00 1.11261528e-02 1.37514902e-04
3.16884430e+00 1.11041853e-02 1.37514902e-04
3.15790746e+00 1.11303506e-02 1.37514902e-04
3.14700837e+00 1.11302186e-02 1.37514902e-04
3.13614689e+00 1.11345014e-02 1.37514902e-04
3.12532291e+00 1.11257415e-02 1.37514902e-04
3.11453627e+00 1.11473271e-02 1.37514902e-04
3.10378687e+00 1.11322459e-02 1.37514902e-04
3.09307457e+00 1.11719435e-02 1.37514902e-04
3.08239924e+00 1.11326837e-02 1.37514902e-04
3.07176075e+00 1.11509295e-02 1.37514902e-04
3.06115899e+00 1.11601877e-02 1.37514902e-04
3.05059381e+00 1.11881899e-02 1.37514902e-04
3.04006509e+00 1.11718465e-02 1.37514902e-04
3.02957272e+00 1.11946122e-02 1.37514902e-04
3.01911656e+00 1.11776451e-02 1.37514902e-04
3.00869648e+00 1.12168684e-02 1.37514902e-04
2.99831237e+00 1.11482017e-02 1.37514902e-04
2.98796410e+00 1.12076060e-02 1.37514902e-04
2.97765155e+00 1.11639477e-02 1.37514902e-04
2.96737458e+00 1.11929444e-02 1.37514902e-04
2.95713309e+00 1.11665738e-02 1.37514902e-04
2.94692694e+00 1.12004853e-02 1.37514902e-04
2.93675602e+00 1.11888701e-02 1.37514902e-04
2.92662020e+00 1.11890192e-02 1.37514902e-04
2.91651937e+00 1.11792402e-02 1.37514902e-04
2.90645339e+00 1.12198414e-02 1.37514902e-04
2.89642216e+00 1.11800767e-02 1.37514902e-04
2.88642555e+00 1.11792471e-02 1.37514902e-04
2.87646344e+00 1.11543891e-02 1.37514902e-04
2.86653572e+00 1.11639594e-02 1.37514902e-04
2.85664225e+00 1.11892810e-02 1.37514902e-04
2.84678294e+00 1.11905330e-02 1.37514902e-04
2.83695765e+00 1.11986932e-02 1.37514902e-04
2.82716627e+00 1.11870372e-02 1.37514902e-04
2.81740869e+00 1.12276098e-02 1.37514902e-04
2.80768478e+00 1.11804269e-02 1.37514902e-04
2.79799444e+00 1.11728713e-02 1.37514902e-04
2.78833754e+00 1.11670952e-02 1.37514902e-04
2.77871397e+00 1.11785541e-02 1.37514902e-04
2.76912361e+00 1.12008562e-02 1.37514902e-04
2.75956635e+00 1.11728275e-02 1.37514902e-04
2.75004208e+00 1.11911037e-02 1.37514902e-04
2.74055068e+00 1.12096448e-02 1.37514902e-04
2.73109204e+00 1.11624048e-02 1.37514902e-04
2.72166604e+00 1.11892506e-02 1.37514902e-04
2.71227258e+00 1.11736864e-02 1.37514902e-04
2.70291154e+00 1.11698331e-02 1.37514902e-04
2.69358280e+00 1.11737973e-02 1.37514902e-04
2.68428626e+00 1.11686621e-02 1.37514902e-04
2.67502181e+00 1.11457641e-02 1.37514902e-04
2.66578933e+00 1.11294467e-02 1.37514902e-04
2.65658872e+00 1.11308244e-02 1.37514902e-04
2.64741986e+00 1.11528996e-02 1.37514902e-04
2.63828265e+00 1.11553555e-02 1.37514902e-04
2.62917697e+00 1.11469827e-02 1.37514902e-04
2.62010272e+00 1.11585286e-02 1.37514902e-04
2.61105979e+00 1.11410721e-02 1.37514902e-04
2.60204807e+00 1.11465617e-02 1.37514902e-04
2.59306745e+00 1.11533914e-02 1.37514902e-04
2.58411783e+00 1.11256299e-02 1.37514902e-04
2.57519909e+00 1.11787754e-02 1.37514902e-04
2.56631114e+00 1.11599697e-02 1.37514902e-04
2.55745386e+00 1.11511433e-02 1.37514902e-04
2.54862716e+00 1.11336877e-02 1.37514902e-04
2.53983091e+00 1.11539619e-02 1.37514902e-04
2.53106503e+00 1.11344251e-02 1.37514902e-04
2.52232940e+00 1.11269611e-02 1.37514902e-04
2.51362392e+00 1.11598683e-02 1.37514902e-04
2.50494848e+00 1.11454880e-02 1.37514902e-04
2.49630299e+00 1.11151495e-02 1.37514902e-04
2.48768734e+00 1.11109060e-02 1.37514902e-04
2.47910142e+00 1.11338357e-02 1.37514902e-04
2.47054514e+00 1.10871614e-02 1.37514902e-04
2.46201838e+00 1.10967173e-02 1.37514902e-04
2.45352106e+00 1.10617784e-02 1.37514902e-04
2.44505306e+00 1.10668522e-02 1.37514902e-04
2.43661429e+00 1.10449541e-02 1.37514902e-04
2.42820464e+00 1.10574193e-02 1.37514902e-04
2.41982402e+00 1.10288997e-02 1.37514902e-04
2.41147233e+00 1.10497471e-02 1.37514902e-04
2.40314945e+00 1.10060645e-02 1.37514902e-04
2.39485531e+00 1.10237041e-02 1.37514902e-04
2.38658979e+00 1.09914634e-02 1.37514902e-04
2.37835279e+00 1.10125696e-02 1.37514902e-04
2.37014423e+00 1.09917909e-02 1.37514902e-04
2.36196400e+00 1.09932556e-02 1.37514902e-04
2.35381200e+00 1.09824717e-02 1.37514902e-04
2.34568813e+00 1.09819546e-02 1.37514902e-04
2.33759230e+00 1.09596631e-02 1.37514902e-04
2.32952442e+00 1.09609154e-02 1.37514902e-04
2.32148438e+00 1.09638742e-02 1.37514902e-04
2.31347209e+00 1.09701589e-02 1.37514902e-04
2.30548745e+00 1.09482536e-02 1.37514902e-04
2.29753037e+00 1.09777222e-02 1.37514902e-04
2.28960076e+00 1.09515344e-02 1.37514902e-04
2.28169851e+00 1.09693006e-02 1.37514902e-04
2.27382353e+00 1.09463978e-02 1.37514902e-04
2.26597574e+00 1.09496628e-02 1.37514902e-04
2.25815503e+00 1.09506284e-02 1.37514902e-04
2.25036131e+00 1.09528479e-02 1.37514902e-04
2.24259449e+00 1.09473376e-02 1.37514902e-04
2.23485448e+00 1.09459011e-02 1.37514902e-04
2.22714118e+00 1.09471719e-02 1.37514902e-04
2.21945450e+00 1.09590569e-02 1.37514902e-04
2.21179435e+00 1.09366892e-02 1.37514902e-04
2.20416064e+00 1.09524942e-02 1.37514902e-04
2.19655328e+00 1.09433017e-02 1.37514902e-04
2.18897217e+00 1.09399797e-02 1.37514902e-04
2.18141723e+00 1.09463491e-02 1.37514902e-04
2.17388836e+00 1.09457583e-02 1.37514902e-04
2.16638548e+00 1.09489171e-02 1.37514902e-04
2.15890849e+00 1.09540015e-02 1.37514902e-04
2.15145731e+00 1.09719112e-02 1.37514902e-04
2.14403184e+00 1.09652339e-02 1.37514902e-04
