# wavelength(micron) (rp/rs)^2 std((rp/rs)^2)
5.62535779e+00 7.76404716e-04 6.95475889e-05
5.60594263e+00 7.99417968e-04 6.95475889e-05
5.58659447e+00 8.25696820e-04 6.95475889e-05
5.56731309e+00 8.20389568e-04 6.95475889e-05
5.54809826e+00 7.55944837e-04 6.95475889e-05
5.52894975e+00 7.93768993e-04 6.95475889e-05
5.50986732e+00 7.76678077e-04 6.95475889e-05
5.49085076e+00 7.16248237e-04 6.95475889e-05
5.47189983e+00 7.56498952e-04 6.95475889e-05
5.45301430e+00 8.54357811e-04 6.95475889e-05
5.43419396e+00 7.91108229e-04 6.95475889e-05
5.41543857e+00 8.41853146e-04 6.95475889e-05
5.39674791e+00 8.59813674e-04 6.95475889e-05
5.37812176e+00 7.46757113e-04 6.95475889e-05
5.35955990e+00 7.79776759e-04 6.95475889e-05
5.34106210e+00 7.75182009e-04 6.95475889e-05
5.32262815e+00 7.54346753e-04 6.95475889e-05
5.30425781e+00 7.39725129e-04 6.95475889e-05
5.28595088e+00 7.95698363e-04 6.95475889e-05
5.26770713e+00 7.15790744e-04 6.95475889e-05
5.24952635e+00 7.34352414e-04 6.95475889e-05
5.23140832e+00 7.87356400e-04 6.95475889e-05
5.21335282e+00 7.35801853e-04 6.95475889e-05
5.19535963e+00 7.56284282e-04 6.95475889e-05
5.17742855e+00 7.33183896e-04 6.95475889e-05
5.15955935e+00 6.78030562e-04 6.95475889e-05
5.14175183e+00 7.00739643e-04 6.95475889e-05
5.12400576e+00 7.56968218e-04 6.95475889e-05
5.10632095e+00 7.32707559e-04 6.95475889e-05
5.08869717e+00 7.59956634e-04 6.95475889e-05
5.07113422e+00 7.45037384e-04 6.95475889e-05
5.05363188e+00 7.02248103e-04 6.95475889e-05
5.03618995e+00 7.51416186e-04 6.95475889e-05
5.01880822e+00 7.58833064e-04 6.95475889e-05
5.00148648e+00 7.59407470e-04 6.95475889e-05
4.98422452e+00 8.25209497e-04 6.95475889e-05
4.96702214e+00 7.30993017e-04 6.95475889e-05
4.94987914e+00 7.38987472e-04 6.95475889e-05
4.93279529e+00 7.60777661e-04 6.95475889e-05
4.91577042e+00 7.51039906e-04 6.95475889e-05
4.89880430e+00 7.70694534e-04 6.95475889e-05
4.88189673e+00 6.60410471e-04 6.95475889e-05
4.86504752e+00 7.53543834e-04 6.95475889e-05
4.84825647e+00 7.35159884e-04 6.95475889e-05
4.83152336e+00 7.41428038e-04 6.95475889e-05
4.81484801e+00 7.34623164e-04 6.95475889e-05
4.79823021e+00 8.06421574e-04 6.95475889e-05
4.78166977e+00 7.35753200e-04 6.95475889e-05
4.76516648e+00 7.70651097e-04 6.95475889e-05
4.74872015e+00 7.58594445e-04 6.95475889e-05
4.73233058e+00 6.97262059e-04 6.95475889e-05
4.71599758e+00 7.24595788e-04 6.95475889e-05
4.69972095e+00 7.33309018e-04 6.95475889e-05
4.68350050e+00 7.68647319e-04 6.95475889e-05
4.66733603e+00 7.66585906e-04 6.95475889e-05
4.65122734e+00 7.32742104e-04 6.95475889e-05
4.63517426e+00 7.28664013e-04 6.95475889e-05
4.61917658e+00 7.55439040e-04 6.95475889e-05
4.60323411e+00 7.44493776e-04 6.95475889e-05
4.58734667e+00 7.40503699e-04 6.95475889e-05
4.57151406e+00 7.71730671e-04 6.95475889e-05
4.55573610e+00 7.45087896e-04 6.95475889e-05
4.54001259e+00 7.38232108e-04 6.95475889e-05
4.52434335e+00 7.17837934e-04 6.95475889e-05
4.50872819e+00 7.46343409e-04 6.95475889e-05
4.49316692e+00 7.24594060e-04 6.95475889e-05
4.47765936e+00 7.12688035e-04 6.95475889e-05
4.46220532e+00 7.73628461e-04 6.95475889e-05
4.44680462e+00 7.89700931e-04 6.95475889e-05
4.43145707e+00 7.87675874e-04 6.95475889e-05
4.41616249e+00 7.35580289e-04 6.95475889e-05
4.40092070e+00 6.91246139e-04 6.95475889e-05
4.38573152e+00 7.88666335e-04 6.95475889e-05
4.37059476e+00 7.30739902e-04 6.95475889e-05
4.35551024e+00 7.19881537e-04 6.95475889e-05
4.34047778e+00 7.31268333e-04 6.95475889e-05
4.32549721e+00 7.24049914e-04 6.95475889e-05
4.31056834e+00 6.88341023e-04 6.95475889e-05
4.29569099e+00 7.18405066e-04 6.95475889e-05
4.28086499e+00 7.43552041e-04 6.95475889e-05
4.26609016e+00 7.98140824e-04 6.95475889e-05
4.25136633e+00 7.27296068e-04 6.95475889e-05
4.23669331e+00 6.93582787e-04 6.95475889e-05
4.22207093e+00 7.33407570e-04 6.95475889e-05
4.20749903e+00 7.52484791e-04 6.95475889e-05
4.19297741e+00 6.58936427e-04 6.95475889e-05
4.17850591e+00 7.49617458e-04 6.95475889e-05
4.16408436e+00 7.14122339e-04 6.95475889e-05
4.14971259e+00 7.87594657e-04 6.95475889e-05
4.13539041e+00 7.42939086e-04 6.95475889e-05
4.12111767e+00 6.62975167e-04 6.95475889e-05
4.10689419e+00 6.61563442e-04 6.95475889e-05
4.09271979e+00 7.05530264e-04 6.95475889e-05
4.07859432e+00 7.14735934e-04 6.95475889e-05
4.06451761e+00 6.79739528e-04 6.95475889e-05
4.05048947e+00 7.21460035e-04 6.95475889e-05
4.03650975e+00 6.62398790e-04 6.95475889e-05
4.02257828e+00 7.25899898e-04 6.95475889e-05
4.00869489e+00 6.90009759e-04 6.95475889e-05
3.99485942e+00 7.03159057e-04 6.95475889e-05
3.98107171e+00 6.38898104e-04 6.95475889e-05
3.96733157e+00 6.96954917e-04 6.95475889e-05
3.95363886e+00 6.73904319e-04 6.95475889e-05
3.93999341e+00 6.54663794e-04 6.95475889e-05
3.92639505e+00 6.99699397e-04 6.95475889e-05
3.91284363e+00 6.51316136e-04 6.95475889e-05
3.89933898e+00 6.33580203e-04 6.95475889e-05
3.88588093e+00 7.01966299e-04 6.95475889e-05
3.87246934e+00 6.12759633e-04 6.95475889e-05
3.85910403e+00 7.48903371e-04 6.95475889e-05
3.84578486e+00 6.30478340e-04 6.95475889e-05
3.83251165e+00 6.24440829e-04 6.95475889e-05
3.81928425e+00 6.54907600e-04 6.95475889e-05
3.80610251e+00 6.34699188e-04 6.95475889e-05
3.79296626e+00 6.84683750e-04 6.95475889e-05
3.77987534e+00 6.75943829e-04 6.95475889e-05
3.76682961e+00 6.99263823e-04 6.95475889e-05
3.75382891e+00 6.61599772e-04 6.95475889e-05
3.74087307e+00 6.66869343e-04 6.95475889e-05
3.72796195e+00 6.80449089e-04 6.95475889e-05
3.71509540e+00 6.58926598e-04 6.95475889e-05
3.70227324e+00 7.21219521e-04 6.95475889e-05
3.68949535e+00 6.69340493e-04 6.95475889e-05
3.67676155e+00 7.38518900e-04 6.95475889e-05
3.66407170e+00 6.80912960e-04 6.95475889e-05
3.65142565e+00 7.06501883e-04 6.95475889e-05
3.63882325e+00 6.28038673e-04 6.95475889e-05
3.62626434e+00 7.03028147e-04 6.95475889e-05
3.61374878e+00 7.37291737e-04 6.95475889e-05
3.60127641e+00 7.50276488e-04 6.95475889e-05
3.58884709e+00 7.49704394e-04 6.95475889e-05
3.57646067e+00 6.97962471e-04 6.95475889e-05
3.56411700e+00 7.51559237e-04 6.95475889e-05
3.55181593e+00 7.31644730e-04 6.95475889e-05
3.53955731e+00 7.17848047e-04 6.95475889e-05
3.52734101e+00 6.94181644e-04 6.95475889e-05
3.51516687e+00 7.47231982e-04 6.95475889e-05
3.50303474e+00 7.08945077e-04 6.95475889e-05
3.49094449e+00 7.67573610e-04 6.95475889e-05
3.47889596e+00 7.59471936e-04 6.95475889e-05
3.46688902e+00 6.46928031e-04 6.95475889e-05
3.45492352e+00 7.24693759e-04 6.95475889e-05
3.44299932e+00 7.32391837e-04 6.95475889e-05
3.43111627e+00 6.79452079e-04 6.95475889e-05
3.41927424e+00 7.41262270e-04 6.95475889e-05
3.40747307e+00 6.94622031e-04 6.95475889e-05
3.39571264e+00 7.33374503e-04 6.95475889e-05
3.38399279e+00 6.79601981e-04 6.95475889e-05
3.37231340e+00 7.55399429e-04 6.95475889e-05
3.36067431e+00 7.96974614e-04 6.95475889e-05
3.34907540e+00 7.69458292e-04 6.95475889e-05
3.33751652e+00 7.30219421e-04 6.95475889e-05
3.32599753e+00 7.37572965e-04 6.95475889e-05
3.31451829e+00 7.33256211e-04 6.95475889e-05
3.30307868e+00 7.46251289e-04 6.95475889e-05
3.29167855e+00 7.30637912e-04 6.95475889e-05
3.28031776e+00 7.91772217e-04 6.95475889e-05
3.26899619e+00 7.39202664e-04 6.95475889e-05
3.25771369e+00 7.22333167e-04 6.95475889e-05
3.24647013e+00 7.20070788e-04 6.95475889e-05
3.23526538e+00 7.36641662e-04 6.95475889e-05
3.22409929e+00 7.77855530e-04 6.95475889e-05
3.21297175e+00 7.35798138e-04 6.95475889e-05
3.20188261e+00 8.14540731e-04 6.95475889e-05
3.19083174e+00 7.47609036e-04 6.95475889e-05
3.17981902e+00 7.60024212e-04 6.95475889e-05
3.16884430e+00 8.45155237e-04 6.95475889e-05
3.15790746e+00 7.98186453e-04 6.95475889e-05
3.14700837e+00 7.04709626e-04 6.95475889e-05
3.13614689e+00 7.78824161e-04 6.95475889e-05
3.12532291e+00 7.67889441e-04 6.95475889e-05
3.11453627e+00 7.41849272e-04 6.95475889e-05
3.10378687e+00 8.27398412e-04 6.95475889e-05
3.09307457e+00 8.30634222e-04 6.95475889e-05
3.08239924e+00 8.02948836e-04 6.95475889e-05
3.07176075e+00 7.67265289e-04 6.95475889e-05
3.06115899e+00 7.46982620e-04 6.95475889e-05
3.05059381e+00 7.96704526e-04 6.95475889e-05
3.04006509e+00 7.82230084e-04 6.95475889e-05
3.02957272e+00 7.65000564e-04 6.95475889e-05
3.01911656e+00 7.65602370e-04 6.95475889e-05
3.00869648e+00 7.40580367e-04 6.95475889e-05
2.99831237e+00 7.82924419e-04 6.95475889e-05
2.98796410e+00 7.94289682e-04 6.95475889e-05
2.97765155e+00 7.76193481e-04 6.95475889e-05
2.96737458e+00 8.09566264e-04 6.95475889e-05
2.95713309e+00 7.73449973e-04 6.95475889e-05
2.94692694e+00 8.28392738e-04 6.95475889e-05
2.93675602e+00 7.91208728e-04 6.95475889e-05
2.92662020e+00 7.92688768e-04 6.95475889e-05
2.91651937e+00 8.61861370e-04 6.95475889e-05
2.90645339e+00 7.34249292e-04 6.95475889e-05
2.89642216e+00 7.78339999e-04 6.95475889e-05
2.88642555e+00 7.65863206e-04 6.95475889e-05
2.87646344e+00 8.35126704e-04 6.95475889e-05
2.86653572e+00 8.11213737e-04 6.95475889e-05
2.85664225e+00 7.97808560e-04 6.95475889e-05
2.84678294e+00 7.70747161e-04 6.95475889e-05
2.83695765e+00 7.40049093e-04 6.95475889e-05
2.82716627e+00 7.32011733e-04 6.95475889e-05
2.81740869e+00 7.25562116e-04 6.95475889e-05
2.80768478e+00 8.43893234e-04 6.95475889e-05
2.79799444e+00 7.63858039e-04 6.95475889e-05
2.78833754e+00 7.44217982e-04 6.95475889e-05
2.77871397e+00 7.91064296e-04 6.95475889e-05
2.76912361e+00 7.89510956e-04 6.95475889e-05
2.75956635e+00 8.17729802e-04 6.95475889e-05
2.75004208e+00 7.99727615e-04 6.95475889e-05
2.74055068e+00 7.95738491e-04 6.95475889e-05
2.73109204e+00 7.96083120e-04 6.95475889e-05
2.72166604e+00 7.83988218e-04 6.95475889e-05
2.71227258e+00 8.09431259e-04 6.95475889e-05
2.70291154e+00 7.73800296e-04 6.95475889e-05
2.69358280e+00 7.42391704e-04 6.95475889e-05
2.68428626e+00 7.88503408e-04 6.95475889e-05
2.67502181e+00 8.11962745e-04 6.95475889e-05
2.66578933e+00 7.57421596e-04 6.95475889e-05
2.65658872e+00 7.77299811e-04 6.95475889e-05
2.64741986e+00 7.71821677e-04 6.95475889e-05
2.63828265e+00 7.37012277e-04 6.95475889e-05
2.62917697e+00 7.52597910e-04 6.95475889e-05
2.62010272e+00 6.85608256e-04 6.95475889e-05
2.61105979e+00 7.35665931e-04 6.95475889e-05
2.60204807e+00 7.84267898e-04 6.95475889e-05
2.59306745e+00 7.46788391e-04 6.95475889e-05
2.58411783e+00 7.27509767e-04 6.95475889e-05
2.57519909e+00 7.46514141e-04 6.95475889e-05
2.56631114e+00 7.70979878e-04 6.95475889e-05
2.55745386e+00 7.54932868e-04 6.95475889e-05
2.54862716e+00 8.03670997e-04 6.95475889e-05
2.53983091e+00 7.96343952e-04 6.95475889e-05
2.53106503e+00 7.23661086e-04 6.95475889e-05
2.52232940e+00 7.82068588e-04 6.95475889e-05
2.51362392e+00 8.10334790e-04 6.95475889e-05
2.50494848e+00 7.73422459e-04 6.95475889e-05
2.49630299e+00 7.47529713e-04 6.95475889e-05
2.48768734e+00 7.19382201e-04 6.95475889e-05
2.47910142e+00 7.33230689e-04 6.95475889e-05
2.47054514e+00 7.85081158e-04 6.95475889e-05
2.46201838e+00 7.25730812e-04 6.95475889e-05
2.45352106e+00 6.92258165e-04 6.95475889e-05
2.44505306e+00 7.27792365e-04 6.95475889e-05
2.43661429e+00 7.37400741e-04 6.95475889e-05
2.42820464e+00 7.81091189e-04 6.95475889e-05
2.41982402e+00 7.17969688e-04 6.95475889e-05
2.41147233e+00 8.04137386e-04 6.95475889e-05
2.40314945e+00 7.31445131e-04 6.95475889e-05
2.39485531e+00 6.87992889e-04 6.95475889e-05
2.38658979e+00 6.93052832e-04 6.95475889e-05
2.37835279e+00 7.38458010e-04 6.95475889e-05
2.37014423e+00 7.11697456e-04 6.95475889e-05
2.36196400e+00 7.07093696e-04 6.95475889e-05
2.35381200e+00 6.62611466e-04 6.95475889e-05
2.34568813e+00 6.64329890e-04 6.95475889e-05
2.33759230e+00 6.50347974e-04 6.95475889e-05
2.32952442e+00 6.91666860e-04 6.95475889e-05
2.32148438e+00 7.29187870e-04 6.95475889e-05
2.31347209e+00 7.22373164e-04 6.95475889e-05
2.30548745e+00 6.44561130e-04 6.95475889e-05
2.29753037e+00 7.39742666e-04 6.95475889e-05
2.28960076e+00 6.54254356e-04 6.95475889e-05
2.28169851e+00 7.11033115e-04 6.95475889e-05
2.27382353e+00 6.64387484e-04 6.95475889e-05
2.26597574e+00 6.92793914e-04 6.95475889e-05
2.25815503e+00 6.59890183e-04 6.95475889e-05
2.25036131e+00 6.65687460e-04 6.95475889e-05
2.24259449e+00 6.80997450e-04 6.95475889e-05
2.23485448e+00 6.94100405e-04 6.95475889e-05
2.22714118e+00 6.95552240e-04 6.95475889e-05
2.21945450e+00 7.09076589e-04 6.95475889e-05
2.21179435e+00 6.40869303e-04 6.95475889e-05
2.20416064e+00 6.73896828e-04 6.95475889e-05
2.19655328e+00 6.83854345e-04 6.95475889e-05
2.18897217e+00 7.00126902e-04 6.95475889e-05
2.18141723e+00 6.62576306e-04 6.95475889e-05
2.17388836e+00 7.15119649e-04 6.95475889e-05
2.16638548e+00 7.06505396e-04 6.95475889e-05
2.15890849e+00 7.11800103e-04 6.95475889e-05
2.15145731e+00 6.66837433e-04 6.95475889e-05
